,id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
81528,81529,0.309533,tcp,-,CON,6,2,998,86,22.614713000000002,62,252,21503.36133,1111.3515619999998,2,1,61.9066,0.006999999999999999,3335.436988,0.0,255,583485146,4088875028,255,0.216984,0.127661,0.089323,166,43,0,0,5,3,4,3,1,5,0,0,0,4,5,0,Normal,0
3486,3487,8e-06,sctp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,DoS,1
5983,5984,3e-06,bna,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,Exploits,1
46494,46495,1e-05,udp,-,INT,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,30,2,8,8,1,8,0,0,0,8,30,0,Fuzzers,1
51882,51883,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,2,4,4,4,4,0,0,0,5,4,0,Generic,1
55381,55382,4e-06,ipv6-route,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,23,2,8,8,8,8,0,0,0,8,18,0,Exploits,1
54246,54247,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,3,3,3,3,0,0,0,3,7,0,Generic,1
136,137,1.49338,tcp,http,FIN,10,10,822,1378,12.722817,62,252,3964.161865,6648.006836,2,2,165.84311100000002,154.136328,9429.113098,361.663156,255,2803389328,344484475,255,0.24616,0.106148,0.140012,82,138,1,190,4,1,19,3,3,4,0,0,9,3,4,0,Normal,0
7092,7093,9e-06,kryptolan,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,4,3,3,6,0,0,0,13,6,0,Fuzzers,1
29355,29356,0.027010000000000003,tcp,-,FIN,16,18,1540,1644,1221.769743,31,29,427693.4688,459977.7813,4,4,1.779467,1.561706,115.83890500000001,3.076732,255,3386266648,1246902469,255,0.000605,0.00045599999999999997,0.000149,96,91,0,0,18,0,9,7,1,7,0,0,0,9,17,0,Normal,0
39198,39199,0.044213999999999996,tcp,-,CON,76,75,4446,70773,3392.590654,31,29,793956.6875,12634912.0,7,32,0.5520930000000001,0.5912569999999999,0.0,32.392427000000005,255,42834174,43061039,255,0.000558,0.000458,0.0001,59,944,0,0,2,0,2,1,1,1,0,0,0,2,4,0,Normal,0
14486,14487,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,36,2,17,17,17,36,0,0,0,17,36,0,Generic,1
59106,59107,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,3,3,3,3,0,0,0,3,7,0,Generic,1
68604,68605,1.115543,tcp,http,FIN,10,10,836,1266,17.032064000000002,62,252,5400.060547,8175.390625,2,2,123.83211100000001,116.37299999999999,7443.318336,167.99418799999998,255,3374120858,4193059142,255,0.127806,0.06818300000000001,0.059623,84,127,1,169,2,1,1,1,1,2,0,0,1,2,2,0,Normal,0
49038,49039,1.2e-05,trunk-2,-,INT,2,0,200,0,83333.33039,254,0,66666664.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,21,2,2,2,2,2,0,0,0,3,16,0,DoS,1
21206,21207,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,24,2,18,18,18,24,0,0,0,20,24,0,Generic,1
27818,27819,0.001033,udp,dns,CON,2,2,146,178,2904.162775,31,29,565343.6875,689254.625,0,0,0.01,0.01,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,2,2,1,1,0,0,0,10,1,0,Normal,0
71600,71601,9e-06,udp,-,INT,2,0,1098,0,111111.1072,254,0,487999968.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,549,0,0,0,6,2,3,3,1,5,0,0,0,3,5,0,Normal,0
5452,5453,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,Exploits,1
15018,15019,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,43,43,25,43,0,0,0,43,43,0,Generic,1
20657,20658,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,21,2,18,18,18,21,0,0,0,19,21,0,Generic,1
43592,43593,0.581857,tcp,-,FIN,10,6,616,268,25.779529,254,252,7630.740723000001,3079.794434,2,1,64.650778,101.349203,3372.15915,163.784203,255,1480308539,2867455423,255,0.171308,0.074365,0.096943,62,45,0,0,6,1,3,2,1,6,0,0,0,2,9,0,Normal,0
70784,70785,3e-06,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,4,2,1,1,1,1,0,0,0,2,2,0,Normal,0
49771,49772,1e-05,sep,-,INT,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,12,2,5,2,2,4,0,0,0,4,12,0,DoS,1
46739,46740,0.82132,tcp,pop3,FIN,20,20,938,3826,47.484536999999996,62,252,8688.453125,35406.41797,7,8,43.227367,42.688472999999995,2040.285549,48.029426,255,2281081194,1822527579,255,0.063394,0.009284,0.054110000000000005,47,191,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
43228,43229,1.1e-05,udp,-,INT,2,0,1064,0,90909.0902,254,0,386909088.0,0.0,0,0,0.011000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,17,2,2,2,1,15,0,0,0,3,15,0,Normal,0
43888,43889,0.480666,tcp,-,FIN,10,8,486,354,35.367593,254,252,7289.885254000001,5159.507812,2,1,53.299443999999994,60.978715,3647.6063710000003,107.66096100000001,255,3579948177,1672967946,255,0.109276,0.053803,0.055473,49,44,0,0,12,1,2,2,1,2,0,0,0,2,12,0,Fuzzers,1
79304,79305,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.74,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
74423,74424,0.6194850000000001,tcp,http,FIN,10,8,800,1130,27.442149,62,252,9298.045898,12771.89844,2,2,68.83166700000001,78.875,3928.859325,110.88555500000001,255,455855001,2236818265,255,0.094751,0.066247,0.028504,80,141,1,163,2,1,1,2,1,1,0,0,1,2,1,0,Normal,0
1594,1595,3e-06,bna,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,Exploits,1
62763,62764,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,2,4,4,4,4,0,0,0,5,8,0,Generic,1
67920,67921,0.743726,tcp,-,FIN,10,6,514,268,20.168718,254,252,4980.328613000001,2409.489502,2,1,73.575333,133.036203,3799.6552450000004,195.088766,255,3692654756,660476451,255,0.16281400000000001,0.078542,0.084272,51,45,0,0,2,1,2,1,1,2,0,0,0,1,5,0,Normal,0
69601,69602,1.0424870000000002,tcp,-,FIN,16,12,860,642,25.899603,254,252,6192.882812,4519.960449,4,3,69.499131,86.811453,4282.517013000001,142.951031,255,3232419483,1720110702,255,0.122918,0.064,0.058918,54,54,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
64317,64318,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,6,6,2,6,0,0,0,6,13,0,Generic,1
79297,79298,0.784838,tcp,-,FIN,10,6,2530,268,19.112223999999998,254,252,23209.88477,2283.273682,2,1,84.20311099999999,133.753,4410.493925,219.447391,255,878346480,2463793444,255,0.268,0.116067,0.15193299999999998,253,45,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Normal,0
4190,4191,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,4,3,3,10,0,0,0,4,9,0,Exploits,1
49346,49347,0.89285,tcp,-,FIN,10,8,564,354,19.040153,254,252,4551.716309,2777.622314,2,1,99.205556,116.33371100000001,6561.806235,185.698266,255,4171202875,2182192025,255,0.19205999999999998,0.062584,0.129476,56,44,0,0,1,1,2,1,1,1,0,0,0,1,8,0,Reconnaissance,1
72717,72718,8e-06,udp,-,INT,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,9,2,2,2,1,5,0,0,0,2,5,0,Normal,0
29653,29654,0.001084,udp,dns,CON,2,2,146,178,2767.527704,31,29,538745.375,656826.5625,0,0,0.01,0.009000000000000001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,3,1,1,1,0,0,0,2,3,0,Normal,0
26502,26503,0.005413,tcp,-,FIN,22,14,1470,1728,6465.915381,31,29,2075004.625,2372067.25,5,4,0.257762,0.361,17.294225,0.434241,255,2227793188,82694189,255,0.000733,0.000585,0.000148,67,123,0,0,16,0,2,1,1,2,0,0,0,7,7,0,Normal,0
31747,31748,0.384928,tcp,-,FIN,22,14,1470,1728,90.926098,31,29,29179.48438,33356.88672,5,4,18.329904,29.559846000000004,1276.765727,42.125168,255,842538320,2988215678,255,0.000663,0.000508,0.000155,67,123,0,0,3,0,4,1,1,1,0,0,0,1,5,0,Normal,0
6057,6058,0.58565,tcp,ftp-data,FIN,8,10,364,3754,29.027575,62,252,4357.55127,46157.25781,1,3,83.664286,57.275332999999996,5306.8031,4256.572614,255,3183986331,3802335127,255,0.09565599999999999,0.059815999999999994,0.03584,46,375,0,0,1,1,4,1,1,2,0,0,0,2,1,0,Exploits,1
69984,69985,0.5401630000000001,tcp,-,CON,6,2,1012,86,12.959052,62,252,12499.93066,636.8448490000001,2,1,108.0326,0.004,6501.486971,0.0,255,3331844266,638383668,255,0.45107600000000003,0.221194,0.229882,169,43,0,0,4,3,2,2,1,4,0,0,0,3,4,0,Normal,0
33094,33095,0.011058,tcp,-,FIN,36,38,2334,16290,6601.555485,31,29,1642250.0,11475493.0,7,12,0.305371,0.289083,20.04552,18.793385,255,1017769008,3163497459,255,0.000798,0.000641,0.000157,65,429,0,0,3,0,3,1,1,1,0,0,0,2,2,0,Normal,0
61410,61411,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,4,4,4,0,0,0,5,7,0,Generic,1
9595,9596,0.217901,tcp,http,FIN,10,6,952,268,68.838599,254,252,31463.82813,8223.917969,2,1,23.142,42.359398,1175.890729,68.619906,255,2718191688,3191055409,255,0.050631,0.006095000000000001,0.044536,95,45,1,0,1,1,1,1,1,1,0,0,1,9,1,0,Exploits,1
63868,63869,1.7e-05,gre,-,INT,2,0,156,0,58823.528379999996,254,0,36705880.0,0.0,0,0,0.017,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,78,0,0,0,10,2,2,2,2,2,0,0,0,4,2,0,Exploits,1
58909,58910,2.574135,tcp,ftp,FIN,22,22,1154,1638,16.704639999999998,62,252,3424.8396,4860.661621,7,9,122.57786000000002,120.640478,6325.717775,6965.220856,255,3052795314,3168097019,255,0.108127,0.040064999999999996,0.068062,52,74,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
29099,29100,0.001018,udp,dns,CON,2,2,132,164,2946.954953,31,29,518664.0625,644400.8125,0,0,0.011000000000000001,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,3,0,1,2,1,1,0,0,0,14,4,0,Normal,0
60553,60554,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,7,7,4,7,0,0,0,7,11,0,Generic,1
25451,25452,0.03816,tcp,-,FIN,22,26,1920,4416,1231.656185,31,29,384276.7188,890356.375,6,6,1.188476,1.49968,128.600702,140.074302,255,2966876519,2967237310,255,0.00079,0.000666,0.000124,87,170,0,0,4,0,4,2,1,2,0,0,0,2,3,0,Normal,0
71451,71452,0.32465900000000003,tcp,http,FIN,10,6,758,268,46.202324,254,252,16829.9668,5519.637695,2,1,35.983222,57.598,1751.410254,79.506359,255,4088207169,2194352139,255,0.08785499999999999,0.036664999999999996,0.05119,76,45,1,0,5,1,2,2,1,5,0,0,1,2,5,0,Normal,0
56069,56070,0.8869239999999999,tcp,ftp,FIN,14,12,700,808,28.187307,254,252,5862.959961,6683.774414,4,4,68.224923,73.244906,3640.9309369999996,103.000016,255,77679317,3639010090,255,0.121706,0.051592,0.070114,50,67,0,0,2,1,1,2,1,1,0,0,0,3,1,0,Backdoor,1
20682,20683,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,35,2,35,35,22,35,0,0,0,35,35,0,Generic,1
28795,28796,0.01835,tcp,-,FIN,16,18,1540,1644,1798.365166,31,29,629536.8125,677057.25,4,4,1.202333,1.050941,72.996574,2.064446,255,573141268,2724126828,255,0.00061,0.000478,0.000132,96,91,0,0,18,0,7,12,1,6,0,0,0,18,9,0,Normal,0
48216,48217,20.434874,udp,-,INT,4,0,2128,0,0.146808,254,0,624.81427,0.0,0,0,6811.624,0.0,9633.083,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,39,2,13,13,1,13,0,0,0,13,39,0,Fuzzers,1
30196,30197,0.076123,tcp,-,FIN,96,98,5486,92746,2535.370414,31,29,570550.3125,9647544.0,7,42,0.797737,0.779619,46.793048999999996,47.128038000000004,255,3799344420,3824073852,255,0.0006219999999999999,0.000496,0.000126,57,946,0,0,6,0,1,1,1,1,0,0,0,8,5,0,Normal,0
73479,73480,1.101494,tcp,-,FIN,10,6,650,268,13.617869,254,252,4248.774902,1626.8813480000001,2,1,120.477,200.56,6861.356856999999,368.293281,255,4007280901,3226925687,255,0.22615900000000003,0.09868400000000001,0.127475,65,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
24120,24121,0.005593,udp,-,CON,4,4,568,320,1251.56446,31,29,609333.125,343286.25,0,0,1.524333,1.3559999999999999,2.147955,1.913431,0,0,0,0,0.0,0.0,0.0,142,80,0,0,11,0,3,1,1,2,0,0,0,4,9,0,Normal,0
26986,26987,0.42493800000000004,tcp,-,FIN,22,14,1470,1728,82.364958,31,29,26432.0918,30216.17383,5,4,20.235142,32.639461,1298.317218,40.888738000000004,255,1135577942,1135809628,255,0.0006259999999999999,0.0004940000000000001,0.000132,67,123,0,0,11,0,4,2,1,2,0,0,0,3,7,0,Normal,0
2030,2031,0.658565,tcp,ftp-data,FIN,8,8,364,962,22.776796,62,252,3875.0920409999994,10228.299809999999,1,2,93.954,87.530141,6261.293721999999,170.23581299999998,255,4206202985,3443640365,255,0.094569,0.045845,0.048724,46,120,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits,1
71020,71021,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.792,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
49153,49154,3e-06,leaf-1,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,21,2,4,4,4,4,0,0,0,5,16,0,Exploits,1
11832,11833,0.26679400000000003,tcp,http,FIN,10,8,806,1384,63.719575,62,252,21769.60547,36312.66016,2,2,29.643778,37.170854999999996,1462.5547470000001,53.709063,255,889058771,2974476810,255,0.050636,0.005944,0.044692,81,173,1,270,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
45523,45524,0.641363,tcp,ftp-data,FIN,8,8,364,964,23.387691,62,252,3979.025879,10527.5791,1,2,91.623286,84.867711,6537.054940999999,184.863547,255,4028940408,2699247371,255,0.09289800000000001,0.046619,0.046279,46,121,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits,1
42458,42459,0.591735,tcp,-,FIN,10,6,588,268,25.349185000000002,254,252,7165.369629000001,3028.382568,2,1,65.748333,99.591797,3338.013946,177.359703,255,169126808,1331515980,255,0.153979,0.076172,0.077807,59,45,0,0,5,1,1,1,1,2,0,0,0,3,2,0,Normal,0
38152,38153,0.082915,tcp,-,FIN,64,66,3806,52014,1555.8101550000001,31,29,361526.875,4942507.5,7,26,1.3111270000000002,1.268446,100.655808,102.47731800000001,255,3083457197,3174862575,255,0.000978,0.000465,0.000513,59,788,0,0,10,0,4,1,1,2,0,0,0,4,5,0,Normal,0
46766,46767,0.222121,tcp,http,FIN,10,8,762,1040,76.534862,62,252,24707.25391,32774.92969,2,2,24.680111,29.984857,1342.651925,54.461870999999995,255,962870064,1220887839,255,0.053877999999999995,0.00704,0.046838,76,130,1,117,1,1,2,1,1,1,0,0,1,1,2,0,DoS,1
38611,38612,1.005766,tcp,http,FIN,12,18,1580,10168,28.833744,31,29,11525.54297,76391.52344,3,5,91.40136600000001,59.130939,9530.9117,7675.444512,255,1676757080,1677812975,255,0.000682,0.000532,0.00015,132,565,1,3924,3,0,2,2,1,2,0,0,1,6,2,0,Normal,0
46589,46590,0.392857,tcp,smtp,FIN,12,10,2584,712,53.454567000000004,254,252,48241.47266,13053.0957,3,3,35.714273999999996,39.151555,1789.6121640000001,51.393285,255,2800216679,1825993174,255,0.07038,0.019991,0.050388999999999996,215,71,0,0,1,1,2,2,1,2,0,0,0,2,1,0,Exploits,1
80774,80775,1e-06,tcp,-,REQ,2,0,90,0,1000000.003,254,0,360000000.0,0.0,1,0,0.001,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,6,6,3,1,1,6,0,0,0,2,6,0,Normal,0
58201,58202,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,3,3,3,3,0,0,0,4,7,0,Generic,1
46483,46484,0.6282760000000001,tcp,-,FIN,10,8,564,354,27.058171999999995,254,252,6468.494629,3947.309814,2,1,69.808444,87.755289,5442.40716,135.82693799999998,255,2203634566,155825604,255,0.026563999999999997,0.013322,0.013241999999999999,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
80089,80090,0.8625459999999999,tcp,http,FIN,10,10,836,1162,22.027810000000002,62,252,6983.975098000001,9701.511719,2,2,95.838444,83.346336,5828.8393590000005,142.417016,255,1944275236,3831317609,255,0.147538,0.111675,0.035863,84,116,1,131,3,1,1,2,1,2,0,0,1,4,2,0,Normal,0
51675,51676,2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,3,3,3,3,0,0,0,4,7,0,Generic,1
61993,61994,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,4,4,4,4,0,0,0,4,13,0,Generic,1
62839,62840,0.452403,tcp,-,FIN,10,6,1066,268,33.156278,254,252,16976.01367,3961.070068,2,1,45.454667,81.06160200000001,2317.9914949999998,121.258602,255,2994815347,3274170246,255,0.124923,0.047069,0.07785399999999999,107,45,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Exploits,1
15001,15002,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,43,43,25,43,0,0,0,43,43,0,Generic,1
79238,79239,0.825994,tcp,-,FIN,14,6,8834,268,23.002588,254,252,79448.51563,2169.5073239999997,4,1,57.149541000000006,132.274203,3624.8906030000003,180.599031,255,1549744791,3046541370,255,0.262691,0.164617,0.098074,631,45,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Normal,0
43842,43843,0.22194,tcp,http,FIN,10,6,758,268,67.585835,254,252,24619.26758,8074.254395,2,1,23.062110999999998,39.391801,1228.780105,63.30658199999999,255,439256074,565018263,255,0.041947000000000005,0.024971,0.016975999999999998,76,45,1,0,10,1,4,4,1,4,0,0,1,5,10,0,Fuzzers,1
28011,28012,0.004275,tcp,http,FIN,8,10,1040,824,3976.6080119999997,31,29,1702923.875,1388538.0,2,2,0.5579999999999999,0.41255600000000003,35.45414,0.745135,255,737252890,2887968128,255,0.000749,0.000558,0.00019099999999999998,130,82,1,83,4,0,5,1,1,1,0,0,1,9,2,0,Normal,0
41837,41838,0.535733,tcp,-,FIN,10,6,588,268,27.999022999999998,254,252,7914.390625,3344.949951,2,1,57.055111,89.089398,3129.0972690000003,148.679375,255,79302010,3824118932,255,0.15821,0.090273,0.067937,59,45,0,0,3,1,2,2,1,3,0,0,0,2,3,0,Normal,0
62552,62553,1.129483,tcp,-,FIN,10,8,564,354,15.051134,254,252,3598.1064450000003,2195.6948239999997,2,1,125.49811100000001,151.835422,8371.257629000002,221.194031,255,3080949933,2792360976,255,0.144236,0.065969,0.07826699999999999,56,44,0,0,5,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
78506,78507,0.554399,tcp,-,FIN,10,6,2322,268,27.056325,254,252,30158.7832,3232.329102,2,1,56.631333,94.85320300000001,2894.726039,144.823875,255,2065385973,3982673328,255,0.15628499999999998,0.08012799999999999,0.076157,232,45,0,0,7,1,1,1,1,4,0,0,0,2,4,0,Normal,0
48614,48615,32.069771,tcp,-,FIN,20,14,3224,622,1.0290059999999999,254,252,764.0840450000001,144.185623,4,1,1686.996368,2462.871,226758.7553,8338.5725,255,137508811,2177099859,255,0.10098700000000001,0.052441999999999996,0.048545,161,44,0,0,10,1,3,3,2,3,0,0,0,3,10,0,Fuzzers,1
22589,22590,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,2,12,12,12,12,0,0,0,12,12,0,Generic,1
5652,5653,5e-06,trunk-2,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,5,6,0,Analysis,1
65131,65132,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,7,7,3,7,0,0,0,7,14,0,Generic,1
79654,79655,0.315189,tcp,http,FIN,10,6,758,268,47.590493,254,252,17335.63086,5685.477539,2,1,33.339444,50.355602000000005,1775.476225,82.43584399999999,255,3420358535,1104242293,255,0.123053,0.063402,0.059650999999999996,76,45,1,0,8,1,2,2,1,8,0,0,1,2,8,0,Normal,0
2778,2779,3e-06,eigrp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Fuzzers,1
51484,51485,4e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,6,6,6,0,0,0,9,14,0,Exploits,1
48479,48480,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,7,7,4,7,0,0,0,10,14,0,Generic,1
71299,71300,0.673842,tcp,-,FIN,10,6,534,268,22.260410999999998,254,252,5710.537598,2659.376953,2,1,69.419667,117.74799999999999,4074.4947850000003,172.307906,255,2470535823,418827167,255,0.144749,0.08509299999999999,0.059655999999999994,53,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
10848,10849,59.478535,ospf,-,INT,80,0,21760,0,1.3282100000000001,254,0,2890.185547,0.0,0,0,752.892875,0.0,1035.923438,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,DoS,1
5790,5791,0.41392799999999996,tcp,http,FIN,14,6,7492,268,45.901702,62,252,134458.1719,4329.255371,4,1,27.246153999999997,66.913602,1669.1704849999999,91.45096099999999,255,1429595874,3727267563,255,0.106653,0.07935299999999999,0.0273,535,45,1,0,1,1,2,1,1,6,0,0,1,2,1,0,Exploits,1
49673,49674,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,2,2,3,0,0,0,11,5,0,Analysis,1
55981,55982,1.15855,tcp,smtp,FIN,20,20,2622,1370,33.662766999999995,62,252,17200.81055,8990.548828,7,8,60.976315,54.122316000000005,2982.87214,70.183672,255,3158860505,109391554,255,0.192918,0.102586,0.09033200000000001,131,69,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Generic,1
